date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:28:25	371/371	---M--	200	added ('OK')	image/png	etag:%2288f98c14a04968f7c2f889d4601df92e%22	https://www.gravitee.io/hubfs/Paint-Palette--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Paint-Palette--Streamline-Sharp.png	(from https://www.gravitee.io/platform/federated-api-management)
11:28:26	338/338	---M--	200	added ('OK')	image/png	etag:%222a7f840300a2ec3f64d00f413c67c416%22	https://www.gravitee.io/hubfs/Share-Lock--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Share-Lock--Streamline-Sharp.png	(from https://www.gravitee.io/platform/federated-api-management)
11:28:27	48496/48496	---M--	200	added ('OK')	image/png	etag:%226d1c252cdfabd1d7195be0f82134b632%22	https://www.gravitee.io/hubfs/API%20-%20My%20Subscriptions%20-%20Empty.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/API%20-%20My%20Subscriptions%20-%20Empty.png	(from https://www.gravitee.io/platform/federated-api-management)
11:28:28	84447/84447	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jun%202024%2020:06:41%20GMT	https://www.gravitee.io/hs-fs/hubfs/Categories.png?width=1440&height=1024&name=Categories.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/Categoriescbc0.png	(from https://www.gravitee.io/platform/federated-api-management)
11:28:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2005:58:30%20GMT	https://www.gravitee.io/news	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/news	(from https://www.gravitee.io/platform/federated-api-management)
11:28:31	365169/365169	---M--	200	added ('OK')	image/png	etag:%22980d543746afb734ddb4e1825caf4c5c%22	https://www.gravitee.io/hubfs/Catalog%20-%20Public%20(2).png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Catalog%20-%20Public%20(2).png	(from https://www.gravitee.io/platform/federated-api-management)
11:28:31	200170/200170	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Apr%202025%2023:24:26%20GMT	https://www.gravitee.io/platform/api-gateway?	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/platform/api-gatewayd41d.html	(from https://www.gravitee.io/platform/api-gateway)
11:28:32	100811/100811	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jun%202024%2021:45:57%20GMT	https://www.gravitee.io/hs-fs/hubfs/api_expose_kafka.png?width=2000&name=api_expose_kafka.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/api_expose_kafka5bfa.png	(from https://www.gravitee.io/platform/api-gateway)
11:28:35	164568/164568	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jun%202024%2019:36:45%20GMT	https://www.gravitee.io/hs-fs/hubfs/Catalog%20-%20Public.png?width=1440&height=1272&name=Catalog%20-%20Public.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/Catalog%20-%20Publicabab.png	(from https://www.gravitee.io/platform/api-gateway)
11:28:35	60553/60553	---M--	200	added ('OK')	image/png	etag:%22a965295f19c219fa4b4fa2e3082ae696%22	https://www.gravitee.io/hubfs/kubernetes.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/kubernetes.png	(from https://www.gravitee.io/platform/api-gateway)
11:28:35	219164/219164	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202024%2017:23:07%20GMT	https://www.gravitee.io/hs-fs/hubfs/debug.png?width=1642&height=1084&name=debug.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/debugf2b8.png	(from https://www.gravitee.io/platform/api-gateway)
11:28:35	32980/32980	---M--	200	added ('OK')	image/png	etag:%225d5f5c4fd34ff6991347f461157348e2%22	https://www.gravitee.io/hubfs/assets/api-management-dark@2x.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/assets/api-management-dark@2x.png	(from https://www.gravitee.io/platform/api-gateway)
11:28:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2005:58:35%20GMT	https://www.gravitee.io/news	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/news	(from https://www.gravitee.io/platform/api-gateway)
11:28:36	132347/132347	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Apr%202025%2023:20:03%20GMT	https://www.gravitee.io/platform/api-designer?	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/platform/api-designerd41d.html	(from https://www.gravitee.io/platform/api-designer)
11:28:36	154465/154465	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Feb%202022%2017:20:57%20GMT	https://www.gravitee.io/hs-fs/hubfs/Document%20-%20Request.png?width=1440&height=1024&name=Document%20-%20Request.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/Document%20-%20Request8141.png	(from https://www.gravitee.io/platform/api-designer)
11:28:37	332/332	---M--	200	added ('OK')	image/png	etag:%226d1843c3022ec5a08d7060a562a6642e%22	https://www.gravitee.io/hubfs/Paintbrush-2--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Paintbrush-2--Streamline-Sharp.png	(from https://www.gravitee.io/platform/api-designer)
11:28:38	369/369	---M--	200	added ('OK')	image/png	etag:%22177e8e78efa92bfeaac0de31e2929d89%22	https://www.gravitee.io/hubfs/Flash-Timer--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Flash-Timer--Streamline-Sharp.png	(from https://www.gravitee.io/platform/api-designer)
11:28:40	259/259	---M--	200	added ('OK')	image/png	etag:%228d38dc8515a9e17b87821aed48db4d65%22	https://www.gravitee.io/hubfs/Deploy-Rules--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Deploy-Rules--Streamline-Sharp.png	(from https://www.gravitee.io/platform/api-designer)
11:28:40	75097/75097	---M--	200	added ('OK')	image/png	etag:%22f5784198488aa868172131b8f8bec434%22	https://www.gravitee.io/hubfs/Data%20Model%20Attribute%20-%20Define.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Data%20Model%20Attribute%20-%20Define.png	(from https://www.gravitee.io/platform/api-designer)
11:28:40	141081/141081	---M--	200	added ('OK')	image/png	etag:%2212f52d89f343968e17659b562888fb93%22	https://www.gravitee.io/hubfs/Document%20-%20Response%20Added.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Document%20-%20Response%20Added.png	(from https://www.gravitee.io/platform/api-designer)
11:28:42	115105/115105	---M--	200	added ('OK')	image/png	etag:%22b852c7b915c10b1aa1365ceb1c1fc906%22	https://www.gravitee.io/hubfs/%e2%96%b6%ef%b8%8f%20Push%20-%20no%20environment.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/%e2%96%b6%ef%b8%8f%20Push%20-%20no%20environment.png	(from https://www.gravitee.io/platform/api-designer)
11:28:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2005:58:42%20GMT	https://www.gravitee.io/news	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/news	(from https://www.gravitee.io/platform/api-designer)
11:28:43	82482/82482	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Apr%202025%2005:58:43%20GMT	https://www.gravitee.io/en/platform/Gravitee_2025/templates/partials/header.html	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/en/platform/Gravitee_2025/templates/partials/header.html	(from https://www.gravitee.io/en/platform/access-management)
11:28:43	230197/230197	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Apr%202025%2023:20:05%20GMT	https://www.gravitee.io/en/platform/access-management?	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/en/platform/access-managementd41d.html	(from https://www.gravitee.io/en/platform/access-management)
11:28:45	219578/219578	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202024%2018:26:11%20GMT	https://www.gravitee.io/hs-fs/hubfs/third_block_conditional_mfa%20(1).jpeg?width=1962&height=1338&name=third_block_conditional_mfa%20(1).jpeg	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/third_block_conditional_mfa%20(1)1a4d.jpg	(from https://www.gravitee.io/en/platform/access-management)
11:28:46	400/400	---M--	200	added ('OK')	image/png	etag:%22c06577cb45c446a22981d7513b06fc90%22	https://www.gravitee.io/hubfs/No-Poverty--Streamline-Sharp%20(1).png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/No-Poverty--Streamline-Sharp%20(1).png	(from https://www.gravitee.io/en/platform/access-management)
11:28:47	441/441	---M--	200	added ('OK')	image/png	etag:%225f71e13c46abac303b4a5176fb377489%22	https://www.gravitee.io/hubfs/Fingerprint-Lock-Privacy--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Fingerprint-Lock-Privacy--Streamline-Sharp.png	(from https://www.gravitee.io/en/platform/access-management)
11:28:47	87986/87986	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202024%2018:35:06%20GMT	https://www.gravitee.io/hs-fs/hubfs/first_block_user_authentication.jpeg?width=1254&height=1174&name=first_block_user_authentication.jpeg	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/first_block_user_authentication4408.jpg	(from https://www.gravitee.io/en/platform/access-management)
11:28:48	124250/124250	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202024%2018:35:26%20GMT	https://www.gravitee.io/hs-fs/hubfs/first_block_mfa.jpeg?width=1230&height=1438&name=first_block_mfa.jpeg	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/first_block_mfaea8f.jpg	(from https://www.gravitee.io/en/platform/access-management)
11:28:49	327/327	---M--	200	added ('OK')	image/png	etag:%22855693977d8949ca46868313eeee4da4%22	https://www.gravitee.io/hubfs/User-Identifier-Card--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/User-Identifier-Card--Streamline-Sharp.png	(from https://www.gravitee.io/en/platform/access-management)
11:28:49	245/245	---M--	200	added ('OK')	image/png	etag:%223d162bc680aa05d04840d4f47b550671%22	https://www.gravitee.io/hubfs/Hierarchy-4--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Hierarchy-4--Streamline-Sharp.png	(from https://www.gravitee.io/en/platform/access-management)
11:28:51	370/370	---M--	200	added ('OK')	image/png	etag:%22602783d0b0f24760ccda2e62c861d847%22	https://www.gravitee.io/hubfs/Lock-Rotation--Streamline-Sharp%20(1).png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Lock-Rotation--Streamline-Sharp%20(1).png	(from https://www.gravitee.io/en/platform/access-management)
11:28:52	347/347	---M--	200	added ('OK')	image/png	etag:%2266190716beda10ad5ef9c0f9d146e498%22	https://www.gravitee.io/hubfs/Share-Link-Lock--Streamline-Sharp%20(1).png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Share-Link-Lock--Streamline-Sharp%20(1).png	(from https://www.gravitee.io/en/platform/access-management)
11:28:53	32306/32306	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Nov%202021%2014:07:42%20GMT	https://www.gravitee.io/hs-fs/hubfs/Multi-Factor%20Auth%20Verification.png?width=700&height=499&name=Multi-Factor%20Auth%20Verification.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/Multi-Factor%20Auth%20Verificationedf3.png	(from https://www.gravitee.io/en/platform/access-management)
11:28:54	120827/120827	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202024%2018:18:26%20GMT	https://www.gravitee.io/hs-fs/hubfs/second_block_identity_federation.jpeg?width=2000&name=second_block_identity_federation.jpeg	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/second_block_identity_federationb917.jpg	(from https://www.gravitee.io/en/platform/access-management)
11:28:54	87295/87295	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202024%2018:19:42%20GMT	https://www.gravitee.io/hs-fs/hubfs/second_block_passwordless.jpeg?width=1232&height=1118&name=second_block_passwordless.jpeg	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/second_block_passwordless1868.jpg	(from https://www.gravitee.io/en/platform/access-management)
11:28:56	169597/169597	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202024%2018:20:46%20GMT	https://www.gravitee.io/hs-fs/hubfs/second_block_flow_design.jpeg?width=2000&name=second_block_flow_design.jpeg	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/second_block_flow_designed75.jpg	(from https://www.gravitee.io/en/platform/access-management)
11:28:57	254/254	---M--	200	added ('OK')	image/png	etag:%22cb0bba5bce3b701a2614ffff2f91d1cd%22	https://www.gravitee.io/hubfs/Phone-Otp--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Phone-Otp--Streamline-Sharp.png	(from https://www.gravitee.io/en/platform/access-management)
11:28:58	194/194	---M--	200	added ('OK')	image/png	etag:%222e92d1e8c4518fffa46a43ebd061a752%22	https://www.gravitee.io/hubfs/Steps-2--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Steps-2--Streamline-Sharp.png	(from https://www.gravitee.io/en/platform/access-management)
11:28:59	203/203	---M--	200	added ('OK')	image/png	etag:%220a9b805b8d1184f1059fdd37e53bf53c%22	https://www.gravitee.io/hubfs/Stairs-1--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Stairs-1--Streamline-Sharp.png	(from https://www.gravitee.io/en/platform/access-management)
11:29:00	341/341	---M--	200	added ('OK')	image/png	etag:%222fbb6ed31209e8969e185d05358985ee%22	https://www.gravitee.io/hubfs/Threat-Monitor--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Threat-Monitor--Streamline-Sharp.png	(from https://www.gravitee.io/en/platform/access-management)
11:29:01	87635/87635	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202024%2018:24:54%20GMT	https://www.gravitee.io/hs-fs/hubfs/third_block_resources_and_factors.jpeg?width=2000&name=third_block_resources_and_factors.jpeg	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/third_block_resources_and_factors4db9.jpg	(from https://www.gravitee.io/en/platform/access-management)
11:29:01	72632/72632	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202024%2018:27:27%20GMT	https://www.gravitee.io/hs-fs/hubfs/third_block_step_up_auth.jpeg?width=1412&height=548&name=third_block_step_up_auth.jpeg	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/third_block_step_up_auth5d0d.jpg	(from https://www.gravitee.io/en/platform/access-management)
11:29:01	138618/138618	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202024%2018:28:47%20GMT	https://www.gravitee.io/hs-fs/hubfs/third_block_risk_based_mfa.jpeg?width=1362&height=1364&name=third_block_risk_based_mfa.jpeg	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/third_block_risk_based_mfaaf1f.jpg	(from https://www.gravitee.io/en/platform/access-management)
11:29:02	298/298	---M--	200	added ('OK')	image/png	etag:%221d93fecaee85676d46d987a5e4f4d3c0%22	https://www.gravitee.io/hubfs/Key-Frame--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Key-Frame--Streamline-Sharp.png	(from https://www.gravitee.io/en/platform/access-management)
11:29:03	275/275	---M--	200	added ('OK')	image/png	etag:%22e89ba0403a63bdc1ce288d802f15d66c%22	https://www.gravitee.io/hubfs/Remove-Filter-Slide--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Remove-Filter-Slide--Streamline-Sharp.png	(from https://www.gravitee.io/en/platform/access-management)
11:29:05	378/378	---M--	200	added ('OK')	image/png	etag:%226506b81c4ea320a1d42e848e87d71a66%22	https://www.gravitee.io/hubfs/Share-Link-Block--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Share-Link-Block--Streamline-Sharp.png	(from https://www.gravitee.io/en/platform/access-management)
11:29:06	4726/4726	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202023%2017:46:09%20GMT	https://www.gravitee.io/hs-fs/hubfs/billo%20color%20logo_Billo%20color.png?width=273&height=88&name=billo%20color%20logo_Billo%20color.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/billo%20color%20logo_Billo%20colorb111.png	(from https://www.gravitee.io/en/platform/access-management)
11:29:07	82482/82482	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Apr%202025%2005:59:07%20GMT	https://www.gravitee.io/en/platform/Gravitee_2022/templates/partials/footer.html	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/en/platform/Gravitee_2022/templates/partials/footer.html	(from https://www.gravitee.io/en/platform/access-management)
11:29:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2005:59:07%20GMT	https://www.gravitee.io/news	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/news	(from https://www.gravitee.io/en/platform/access-management)
11:29:07	132359/132359	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Apr%202025%2023:20:04%20GMT	https://www.gravitee.io/platform/api-observability?	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/platform/api-observabilityd41d.html	(from https://www.gravitee.io/platform/api-observability)
11:29:08	15564/15564	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Feb%202022%2020:31:19%20GMT	https://www.gravitee.io/hs-fs/hubfs/assets/api-observability@2x.png?width=1184&height=760&name=api-observability@2x.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/assets/api-observability@2x3871.png	(from https://www.gravitee.io/platform/api-observability)
11:29:09	301/301	---M--	200	added ('OK')	image/png	etag:%2250b79ef86a2baf0d30fcdde5805bac68%22	https://www.gravitee.io/hubfs/Heart-Rate--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Heart-Rate--Streamline-Sharp.png	(from https://www.gravitee.io/platform/api-observability)
11:29:10	213/213	---M--	200	added ('OK')	image/png	etag:%22093592476f2a813903e6203fc3bd5296%22	https://www.gravitee.io/hubfs/Hierarchy-5--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Hierarchy-5--Streamline-Sharp.png	(from https://www.gravitee.io/platform/api-observability)
11:29:11	338/338	---M--	200	added ('OK')	image/png	etag:%22184c42841c1de73c982fc3a34e6aadea%22	https://www.gravitee.io/hubfs/Ringing-Bell-Notification--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Ringing-Bell-Notification--Streamline-Sharp.png	(from https://www.gravitee.io/platform/api-observability)
11:29:13	197207/197207	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jun%202024%2020:07:30%20GMT	https://www.gravitee.io/hs-fs/hubfs/Catalog%20-%20Public%20(1).png?width=2000&name=Catalog%20-%20Public%20(1).png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/Catalog%20-%20Public%20(1)b942.png	(from https://www.gravitee.io/platform/api-observability)
11:29:15	182038/182038	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jun%202024%2020:00:23%20GMT	https://www.gravitee.io/hs-fs/hubfs/API%20-%20Documentation%20(1).png?width=2000&name=API%20-%20Documentation%20(1).png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/API%20-%20Documentation%20(1)8d17.png	(from https://www.gravitee.io/platform/api-observability)
11:29:16	100448/100448	---M--	200	added ('OK')	image/png	etag:%222de5811b3c896b7c92a1e725f4174abc%22	https://www.gravitee.io/hubfs/APIs%20List-1.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/APIs%20List-1.png	(from https://www.gravitee.io/platform/api-observability)
11:29:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Apr%202025%2005:59:16%20GMT	https://www.gravitee.io/news	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/news	(from https://www.gravitee.io/platform/api-observability)
11:29:17	232010/232010	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Apr%202025%2023:20:06%20GMT	https://www.gravitee.io/platform/api-developer-portal?	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/platform/api-developer-portald41d.html	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:18	280/280	---M--	200	added ('OK')	image/png	etag:%2283dc9d3995613b2c625061bc0bcd6470%22	https://www.gravitee.io/hubfs/Hierarchy-2--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Hierarchy-2--Streamline-Sharp.png	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:20	324/324	---M--	200	added ('OK')	image/png	etag:%2228a5a952223bdc6f5e11700e97edbcba%22	https://www.gravitee.io/hubfs/Usb-Port--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Usb-Port--Streamline-Sharp.png	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:21	275/275	---M--	200	added ('OK')	image/png	etag:%22711b703337881f7c42bed34616fd6f75%22	https://www.gravitee.io/hubfs/Paintbrush-1--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Paintbrush-1--Streamline-Sharp.png	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:22	68510/68510	---M--	200	added ('OK')	image/png	etag:%2202c742109a6fa0ddb58efc2a38a5cda7%22	https://www.gravitee.io/hubfs/API%20-%20My%20Subscriptions%20-%20Details%20Under%20Admin%20Review.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/API%20-%20My%20Subscriptions%20-%20Details%20Under%20Admin%20Review.png	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:24	161823/161823	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jun%202024%2020:06:02%20GMT	https://www.gravitee.io/hs-fs/hubfs/Customization%20-%20Theme.png?width=2000&name=Customization%20-%20Theme.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/Customization%20-%20Themeec30.png	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:24	839/839	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228176c0e8fa96e4abaf0659812de80668%22	https://www.gravitee.io/hubfs/Magnifying-Glass-Square--Streamline-Sharp.svg	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Magnifying-Glass-Square--Streamline-Sharp.svg	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:25	1064/1064	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221161ae0b829cad5ea1a0c31ce599996b%22	https://www.gravitee.io/hubfs/Hierarchy-14--Streamline-Sharp.svg	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Hierarchy-14--Streamline-Sharp.svg	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:27	276/276	---M--	200	added ('OK')	image/png	etag:%22a43aa0fc39a7f4292372c5bab3d0567f%22	https://www.gravitee.io/hubfs/Hierarchy-15--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Hierarchy-15--Streamline-Sharp.png	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:28	214/214	---M--	200	added ('OK')	image/png	etag:%22a2d6a660c4612a2e3ce860c02d71e325%22	https://www.gravitee.io/hubfs/Double-Line-Arrow-Up--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Double-Line-Arrow-Up--Streamline-Sharp.png	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:28	1475/1475	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22adaa5c1b6150f823c4bf6f89c08a2cd1%22	https://www.gravitee.io/hubfs/Serving-Dome--Streamline-Sharp.svg	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Serving-Dome--Streamline-Sharp.svg	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:31	84447/84447	---M--	200	added ('OK')	image/png	etag:%22cb46904d272e44375e99dc7d25b3c396%22	https://www.gravitee.io/hubfs/Categories.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Categories.png	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:31	222120/222120	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Apr%202025%2023:24:57%20GMT	https://www.gravitee.io/platform/streaming-proxies	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/platform/streaming-proxies.html	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:32	105852/105852	---M--	200	added ('OK')	image/png	etag:%22e3e0941d4ae516f485b8c51d4988cf6e%22	https://www.gravitee.io/hubfs/Frame%202199605.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Frame%202199605.png	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:33	88675/88675	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202024%2020:00:31%20GMT	https://www.gravitee.io/hs-fs/hubfs/API%20-%20My%20Subscriptions%20-%20API%20Key.png?width=1440&height=1133&name=API%20-%20My%20Subscriptions%20-%20API%20Key.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/API%20-%20My%20Subscriptions%20-%20API%20Keyd938.png	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:34	314/314	---M--	200	added ('OK')	image/png	etag:%22a6eb67d9cac5d39f46f740b06072bf77%22	https://www.gravitee.io/hubfs/Share-Link-Lock--Streamline-Sharp.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hubfs/Share-Link-Lock--Streamline-Sharp.png	(from https://www.gravitee.io/platform/api-developer-portal)
11:29:35	57586/57586	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202024%2020:02:28%20GMT	https://www.gravitee.io/hs-fs/hubfs/Screenshot%202024-06-13%20at%202.02.23%20PM.png?width=2000&height=952&name=Screenshot%202024-06-13%20at%202.02.23%20PM.png	C:/My%20Web%20Sites/Ka%20gravitee/www.gravitee.io/hs-fs/hubfs/Screenshot%202024-06-13%20at%202.02.23%20PM2c5b.png	(from https://www.gravitee.io/platform/api-developer-portal)
